UPM,NVIVI,NHOGA,AÑO,DPTO,AREA,L02,P02,P03,P04,P04A,P04B,P05C,P05P,P05M,P06,P08D,P08M,P08A,P09,A01,A01A,A02,A03,A04,A04B,A04A,A05,A07,A08,A10,A11A,A11M,A11S,A12,A13REC,A14REC,A15,A16,A17A,A17M,A17S,A18,B01REC,B02REC,B03LU,B03MA,B03MI,B03JU,B03VI,B03SA,B03DO,B04,B05,B06,B07A,B07M,B07S,B08,B09A,B09M,B09S,B10,B11,B12,B12A,B12B,B12C,B13,B14,B15,B16G,B16U,B16D,B16T,B17,B18AG,B18AU,B18BG,B18BU,B19,B20G,B20U,B20D,B20T,B21,B22,B23,B24,B25,B26,B271,B272,B28,B29,B30,B31,C01REC,C02REC,C03,C04,C05,C06,C07,C08,C09,C101,C102,C11G,C11U,C11D,C11T,C12,C13AG,C13AU,C13BG,C13BU,C14,C14A,C14B,C14C,C15,C16REC,C17REC,C18,C18A,C18B,C19,D01,D02,D03,D04,D05,E01A,E01B,E01C,E01D,E01E,E01F,E01G,E01H,E01I,E01J,E01K,E01L,E01M,ED01,ED02,ED03,ED0504,ED06C,ED08,ED09,ED10,ED11F1,ED11F1A,ED11GH1,ED11GH1A,S01A,S01B,S02,S03,S03A,S03B,S03C,S04,S05,S06,S07,S08,S09,CATE_PEA,TAMA_PEA,OCUP_PEA,RAMA_PEA,HORAB,HORABC,HORABCO,PEAD,PEAA,TIPOHOGA,FACTOR,NJEF,NCON,NPAD,NMAD,añoest,ra06ya09,e01aimde,e01bimde,e01cimde,e01dde,e01ede,e01fde,e01gde,e01hde,e01ide,e01jde,e01kde,e01lde,e01mde,e01kjde,e02bde,ingrevasode,ingrealmuerzode,ipcm,pobrezai,pobnopoi,quintili,decili,quintiai,decilai,informalidad,ID_PERSONA,PET,NIVEL_EDUCATIVO_REC,TRAMO_EDAD,INGPRINC,INGTOT,INFORMAL_LABORAL,LN_INGPRINC
28423,64,1,2025,15,6,4,16,3,1,1, ,0,2,1,1,9,8,2009,5,6,1,1, , , ,1, , , , , , , , , , , , , , , , ,8,2,8,8,8,8,8,5,0,1, , ,0,0,2,3,0,0,2,6, ,2,6, , ,88,1,4,660000,3, ,2640000,6, , , , ,6, , , , ,6, , ,6, ,4, , ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2640000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,409, ,3,1, ,1,1,1,1,1, ,5,1,1, , ,6,5, , , , ,2,3,8,2,45,45,45,1,1,2,36,305, ,8888,305,9, ,"2628628,858",0,0,0,0,0,0,0,0,0,0,0,0,0,0,68878,158315,"2572957,59117015",3,0,4,8,5,9,1,28423_64_1_4,1,2. Educación Básica,15-24,2628628.858,2572957.59117015,0,14.781972921437408
28424,11,1,2025,15,6,2,41,1,1,1, ,0,0,0,6,8,10,1983,2,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,4,5,12,12,12,12,12,12,12,1, , ,1,6,0,2,1,6,0,6, ,2,6, , ,12,88,4,2200000,5, ,2200000,6, , , , ,1,500000,5, ,500000,6, , ,6, ,4, , ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,2,6,3,2700000,0,0,0,0,0,1000000,0,0,0,0,0,0,1.0,1,1,306, ,19, ,1, , , , ,7, , ,3, , , , , , , , , ,2,2,4,5,84,84,84,1,1,3,23,306,8888, , ,6, ,"2688370,423",0,0,0,0,0,"995692,749",0,0,0,0,0,0,0,0,0,0,"737188,045465425",3,0,1,2,2,3,1,28424_11_1_2,1,2. Educación Básica,25-49,2688370.423,737188.045465425,0,14.804445777306373
28424,15,1,2025,15,6,1,19,1,1,1, ,0,0,0,1,28,9,2005,5,1, ,1, , , ,2, , , , , , , , , , , , , , , , ,7,5,8,8,8,8,8,8,0,1, , ,2,0,0,1,2,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,1,3,8,8,1, ,4,6, ,2, , ,135000,3, ,540000,6, , , , ,3,1,6,1,0, , , , , , ,6, ,6, , ,1200000,540000,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,903, ,19, ,16, , , , ,7, , ,1,1, , ,6,1, , , , ,4,1,7,5,48,56,56,1,1,1,36,903,8888, , ,12, ,"1194831,299","537674,084",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2031213,20890166",3,0,4,7,4,8,1,28424_15_1_1,1,3. Educación Media,15-24,1194831.299,2031213.20890166,0,13.993515560997052
28424,22,1,2025,15,6,1,53,1,1,1, ,0,0,0,6,20,12,1971,3,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,5,8,8,8,8,8,0,8,1, , ,4,0,0,8,4,0,0,1,1,2,6, , ,12,1,4,2638134,5, ,2638134,6, , , , ,1,200000,5, ,200000,6, , ,1,120000,1, , ,1,2,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2838134,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,306, , , , , , , , ,1, ,1,1,1, , ,1, ,1,1,1,6,2,8,9,5,48,48,48,1,1,3,31,306,8888, , ,6, ,"2825909,445",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1727062,42964825",3,0,3,6,4,8,2,28424_22_1_1,1,2. Educación Básica,50-64,2825909.445,1727062.42964825,0,14.854340798188788
28424,22,1,2025,15,6,2,23,3,1,1, ,0,0,1,6,13,11,2001,5,6,1,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,8,8,8,8,8,0,0,1, , ,1,0,0,4,1,0,0,6, ,2,6, , ,12,2,4,2900000,5, ,2900000,6, , , , ,6, , , , ,6, , ,6, ,1, , ,1,2,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,2,6,1,2900000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,2402,14,16,2, , , , , ,7, , ,3, , , , , , , , , ,2,4,5,5,40,40,40,1,1,3,31,306, , , ,14, ,"2887508,973",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1727062,42964825",3,0,3,6,4,8,1,28424_22_1_2,1,4. Superior / Universitaria,15-24,2887508.973,1727062.42964825,0,14.875904741339825
28424,31,1,2025,15,6,1,40,1,1,1, ,2,0,0,1,8,7,1985,2,6,2,1, , , ,1, , , , , , , , , , , , , , , , ,9,8,10,10,10,10,10,10,0,1, , ,15,0,0,2,15,0,0,6, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,606, ,19, ,1, , , , ,7, , ,1,6, , ,1, ,1,3,1,6,3,2,9,8,60,60,60,1,1,2,29,606,306, , ,12, ,"2987078,248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"974307,111988517",3,0,2,3,3,5,1,28424_31_1_1,1,3. Educación Media,25-49,2987078.248,974307.111988517,0,14.909806293038594
28424,39,1,2025,15,6,1,46,1,1,1, ,0,0,0,6,31,10,1978,3,6,5,1, , , ,1, , , , , , , , , , , , , , , , ,2,8,6,6,6,6,6,0,0,1, , ,10,0,0,7,10,0,0,1,2,1,6, , ,30,2,4,3500000,5, ,3500000,6, , , , ,6, , , , ,6, , ,6, ,1, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,3500000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,2404,1,19, ,2, , , , ,7, , ,3, , , , , , , , , ,1,7,2,8,30,30,30,1,1,3,33,2404,8888, , ,16, ,"3484924,623",0,0,0,0,0,0,0,0,0,0,0,0,"53103,613",0,0,0,"3403056,5526043",3,0,5,9,5,10,2,28424_39_1_1,1,4. Superior / Universitaria,25-49,3484924.623,3403056.5526043,0,15.063956972961503
28424,39,1,2025,15,6,4,23,3,1,1, ,0,0,1,6,19,7,2002,5,6,5,1, , , ,1, , , , , , , , , , , , , , , , ,9,7,12,12,12,12,12,12,0,1, , ,3,0,0,7,3,0,0,1,1,2,6, , ,12,1,4,3200000,5, ,3200000,6, , , , ,6, , , , ,6, , ,6, ,1, , ,1,2,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,2,1,11,3200000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,903, ,19, ,2, , , , ,1, ,1,3, , , , , , , , , ,2,7,9,7,72,72,72,1,1,3,33,2404, , , ,12, ,"3186216,798",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3403056,5526043",3,0,5,9,5,10,2,28424_39_1_4,1,3. Educación Media,15-24,3186216.798,3403056.5526043,0,14.974344814218012
28424,39,1,2025,15,6,5,20,3,1,1, ,0,0,1,6,18,3,2005,5,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,7,10,10,10,10,10,10,10,1, , ,1,0,0,7,0,1,0,6, ,2,6, , ,88,88,4,2000000,5, ,2000000,6, , , , ,1,600000,5, ,600000,6, , ,1,150000,3, , ,1,2,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2600000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,903, ,19, ,2, , , , ,7, , ,3, , , , , , , , , ,2,7,9,7,70,70,70,1,1,3,33,2404, , , ,12, ,"2588801,148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3403056,5526043",3,0,5,9,5,10,1,28424_39_1_5,1,3. Educación Media,15-24,2588801.148,3403056.5526043,0,14.766705449294914
28424,42,1,2025,15,6,1,45,1,1,1, ,2,0,0,1,22,5,1980,2,6,2,1, , , ,1, , , , , , , , , , , , , , , , ,8,4,8,8,8,8,8,8,0,1, , ,20,0,0,5,2,0,0,1,1,2,6, , ,12,1,4,2800000,5, ,2800000,6, , , , ,1,50000,2,26,1300000,6, , ,1,125000,1, , ,1,2,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,4100000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,605, ,19, ,2, , , , ,1, ,1,1,1, , ,6,5, , , , ,2,5,8,4,48,48,48,1,1,2,27,605,605, , ,11, ,"4082340,272",0,0,0,0,0,0,0,0,0,0,0,0,"134086,623",0,0,0,"1979838,90420356",3,0,4,7,4,8,2,28424_42_1_1,1,3. Educación Media,25-49,4082340.272,1979838.90420356,0,15.222180978015425
28424,42,1,2025,15,6,3,21,3,1,1, ,0,1,2,6,22,6,2004,5,6,2,1, , , ,1, , , , , , , , , , , , , , , , ,4,5,8,8,8,8,8,4,0,1, , ,0,7,0,5,0,7,0,1,1,2,6, , ,88,1,4,2700000,5, ,2700000,6, , , , ,1,50000,2,26,1300000,6, , ,1,120000,1, , ,1,3,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,2002,7,19, ,2, , , , ,1, ,1,3, , , , , , , , , ,2,5,4,5,44,44,44,1,1,2,27,605, ,605,8888,14, ,"3982770,997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1979838,90420356",3,0,4,7,4,8,2,28424_42_1_3,1,4. Superior / Universitaria,15-24,3982770.997,1979838.90420356,0,15.19748836540668
28424,42,1,2025,15,6,4,18,3,1,1, ,0,1,2,6,5,6,2007,5,6,2,1, , , ,1, , , , , , , , , , , , , , , , ,9,8,8,8,8,8,8,0,0,1, , ,0,3,0,10,0,3,0,6, ,6, , , ,88,2,4,1300000,5, ,1300000,6, , , , ,1,50000,2,22,1100000,6, , ,6, ,4, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2400000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,903, ,19, ,1, , , , ,7, , ,3, , , , , , , , , ,6,10,9,8,40,40,40,1,1,2,27,605, ,605,8888,12, ,"2389662,598",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1979838,90420356",3,0,4,7,4,8,1,28424_42_1_4,1,3. Educación Media,15-24,2389662.598,1979838.90420356,0,14.686662741556997
28424,53,1,2025,15,6,1,43,1,1,1, ,2,0,0,6,10,8,1982,2,1, ,1, , , ,2, , , , , , , , , , , , , , , , ,9,5,8,8,8,8,8,0,0,1, , ,0,6,0,5,0,6,0,1,1,2,6, , ,88,2,4,2640000,5, ,2640000,6, , , , ,1,15000,2,22,330000,6, , ,6, ,1, , ,1,2,1,1,8,2,5,1, ,2,6, ,4,1, , , , , , , , , , , ,6, ,6,0, , , , , , ,6, ,6, , ,2970000,200000,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,303, ,19, ,1, , , , ,1, ,1,1,1, , ,1, ,1,1,1,6,2,5,9,5,40,45,45,1,1,4,26,303,606, , ,3, ,"2957207,465","199138,549",0,0,0,0,0,0,0,0,0,0,0,0,"207435,989471166",0,0,"1178335,24974077",3,0,2,4,3,6,2,28424_53_1_1,1,2. Educación Básica,25-49,2957207.465,1178335.24974077,0,14.899755957009251
28424,53,1,2025,15,6,2,54,2,1,1, ,1,0,0,1,28,9,1970,2,6,1,1, , , ,1, , , , , , , , , , , , , , , , ,7,4,8,8,8,8,8,5,0,1, , ,15,0,0,2,15,0,0,6, ,2,6, , ,88,1,4,720000,3, ,2880000,6, , , , ,6, , , , ,6, , ,6, ,4, , ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2880000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,606, , , , , , , , ,7, , ,3, , , , , , , , , ,2,2,7,4,45,45,45,1,1,4,26,303, , , ,12, ,"2867595,118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1178335,24974077",3,0,2,4,3,6,1,28424_53_1_2,1,3. Educación Media,50-64,2867595.118,1178335.24974077,0,14.86898429849044
28424,58,1,2025,15,6,1,29,1,1,1, ,0,0,0,1,14,1,1996,3,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,4,8,8,8,8,8,8,0,1, , ,3,0,0,2,3,0,0,1,1,2,6, , ,12,1,4,2800000,5, ,2800000,6, , , , ,6, , , , ,6, , ,6, ,3, , ,1,5,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2800000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,901, ,19, ,1, , , , ,1, ,1,1,1, , ,6,5, , , , ,2,2,9,4,48,48,48,1,1,1,38,901,8888, , ,10, ,"2787939,698",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3285786,07322327",3,0,5,9,5,10,2,28424_58_1_1,1,3. Educación Media,25-49,2787939.698,3285786.07322327,0,14.840813421503817
28424,60,1,2025,15,6,1,36,1,1,1, ,2,0,0,1,21,4,1989,1,6,2,1, , , ,1, , , , , , , , , , , , , , , , ,2,4,9,9,9,9,9,"4,3",0,1, , ,9,0,0,8,9,0,0,1,1,2,6, , ,18,1,4,7000000,5, ,7000000,6, , , , ,6, , , , ,6, , ,1,500000,1, , ,1,2,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,7000000,0,0,0,0,0,0,0,212500,0,0,0,0,0.0,1,1,2404,14,16,2, , , , , ,1, ,1,3, , , , , , , , , ,2,8,2,4,50,50,50,1,1,2,33,2404,903, , ,16, ,"6969849,246",0,0,0,0,0,0,0,"211584,709",0,0,0,0,0,0,0,0,"1948219,08255564",3,0,4,7,4,8,2,28424_60_1_1,1,4. Superior / Universitaria,25-49,6969849.246,1948219.08255564,0,15.757104153521448
28424,67,1,2025,15,6,1,30,1,1,1, ,2,0,0,1,18,7,1995,2,6,2,1, , , ,1, , , , , , , , , , , , , , , , ,9,2,10,10,10,10,10,8,0,2, ,48,5,0,0,8,6,0,0,1,1,2,6, , ,18,1,4,2700000,5, ,2700000,1,1300000,5,0, ,1,9500,2,26,247000,6, , ,1,120000,1, , ,1,2,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,4247000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,1604, ,19, ,2, , , , ,1, ,1,1,1, , ,1, ,1,1,1,6,2,8,9,2,48,48,48,1,1,2,24,1604,1604, , ,12, ,"4228707,106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2246429,20441494",3,0,4,8,5,9,2,28424_67_1_1,1,3. Educación Media,25-49,4228707.106,2246429.20441494,0,15.257406855602612
28424,67,1,2025,15,6,2,27,2,1,1, ,1,0,0,6,6,7,1998,2,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,2,12,12,12,12,12,0,0,2, ,40,0,3,0,9,9,0,0,1,1,2,6, , ,88,2,4,2700000,5, ,2700000,1,1100000,5,0, ,1,6500,2,22,143000,6, , ,6, ,1, , ,1,2,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,2,6,3,3943000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,1604, ,19, ,2, , , , ,1, ,1,3, , , , , , , , , ,2,9,9,2,40,40,40,1,1,2,24,1604, , , ,12, ,"3926016,511",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2246429,20441494",3,0,4,8,5,9,2,28424_67_1_2,1,3. Educación Media,25-49,3926016.511,2246429.20441494,0,15.183135859362425
28424,69,1,2025,15,6,1,31,1,1,1, ,2,0,0,1,17,6,1994,2,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,7,2,9,9,9,9,9,9,0,1, , ,3,0,0,1,3,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,901, ,19, ,2, , , , ,7, , ,3, , , , , , , , , ,4,1,7,2,54,54,54,1,1,2,30,901,407, , ,10, ,"3982770,997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"981389,584493901",3,0,2,3,3,5,1,28424_69_1_1,1,3. Educación Media,25-49,3982770.997,981389.584493901,0,15.19748836540668
28430,3,1,2025,15,6,1,62,1,1,1, ,0,0,0,6,1,4,1963,4,6,2,1, , , ,1, , , , , , , , , , , , , , , , ,4,5,10,10,10,10,10,10,10,1, , ,3,0,0,2,3,0,0,6, ,2,6, , ,88,88,4,3000000,5, ,3000000,6, , , , ,1,500000,5, ,500000,6, , ,6, ,4, , ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,3500000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,303, , , , , , , , ,7, , ,2, , , ,1, ,1,3,1,6,2,2,4,5,70,70,70,1,1,4,9,303,8888, , ,3, ,3500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4650000,3,0,5,10,5,10,1,28430_3_1_1,1,2. Educación Básica,50-64,3500000.0,4650000.0,0,15.068273526459642
28430,3,1,2025,15,6,2,29,9,1,1, ,0,0,0,6,24,9,1995,5,1, ,1, , , ,2, , , , , , , , , , , , , , , , ,4,5,12,12,12,12,12,0,0,1, , ,3,0,0,2,3,0,0,6, ,2,6, , ,12,2,4,2800000,5, ,2800000,6, , , , ,6, , , , ,6, , ,6, ,4, , ,1,1,1,1,5,8,36,1, ,10,6, ,6, , ,1200000,5, ,1200000,6, , , , ,4, , , ,0, , , , , , ,6, ,6, , ,2800000,1200000,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,2404,14,16,2, , , , , ,7, , ,3, , , , , , , , , ,2,2,4,5,60,96,96,1,1,4,9,303, , , ,16, ,2800000,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4650000,3,0,5,10,5,10,1,28430_3_1_2,1,4. Superior / Universitaria,25-49,2800000.0,4650000.0,0,14.845129975145433
28430,4,1,2025,15,6,2,53,2,1,1, ,1,0,0,6,6,5,1971,2,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,12,12,12,12,12,12,12,1, , ,10,0,0,2,10,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,503, , , , , , , , ,7, , ,1,1, , ,6,5, , , , ,4,2,5,5,84,84,84,1,1,2,11,306, , , ,9, ,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1288747,88888889",3,0,2,4,3,6,2,28430_4_1_2,1,2. Educación Básica,50-64,2000000.0,1288747.88888889,0,14.508657738524219
28430,5,1,2025,15,6,1,46,1,1,1, ,0,0,0,6,9,12,1978,4,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,0,3,0,0,0,3,3,3,6,21,0,8,0,1,0,8,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,5,1, ,1,1000000,0,0,0,0,300000,0,0,0,0,0,0,0,0.0,1,1,2403,14,19, ,1, , , , ,7, , ,3, , , , , , , , , ,4,1,5,5,21,21,21,4,1,4,12,2403,8888, , ,15, ,1000000,0,0,0,0,300000,0,0,0,0,0,0,0,"91333,333",0,0,0,"1169143,86666667",3,0,2,4,3,6,1,28430_5_1_1,1,4. Superior / Universitaria,25-49,1000000.0,1169143.86666667,0,13.815510557964274
28430,5,1,2025,15,6,2,23,3,1,1, ,5,0,1,1,15,10,2001,2,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,8,6,0,4,4,6,6,0,4,3,6,30,0,3,0,1,0,3,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,12,1, ,6,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,903, ,19, ,1, , , , ,7, , ,3, , , , , , , , , ,4,1,8,6,30,30,30,1,1,4,12,2403, , , ,12, ,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1169143,86666667",3,0,2,4,3,6,1,28430_5_1_2,1,3. Educación Media,15-24,2000000.0,1169143.86666667,0,14.508657738524219
28430,5,1,2025,15,6,5,17,6,1,1, ,2,0,0,6,11,6,2007,2,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,8,0,8,8,0,0,10,0,3,6,40,2,0,0,1,2,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,5, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,10,1, ,1,500000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,903, ,19, ,2, , , , ,7, , ,3, , , , , , , , , ,4,1,5,8,40,40,40,1,1,4,12,2403, , , ,12, ,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1169143,86666667",3,0,2,4,3,6,1,28430_5_1_5,1,3. Educación Media,15-24,500000.0,1169143.86666667,0,13.122363377404328
28430,7,1,2025,15,6,1,60,1,1,1, ,2,0,0,6,14,11,1964,1,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,4,7,8,8,8,8,8,8,0,1, , ,1,0,0,6,1,0,0,1,1,2,6, , ,88,1,4,3500000,5, ,3500000,6, , , , ,6, , , , ,6, , ,1,300000,3, , ,1,2,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,3500000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,606, , , , , , , , ,1, ,1,3, , , , , , , , , ,2,6,4,7,48,48,48,1,1,2,9,606,2401, , ,12, ,3500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4166666,66666667",3,0,5,10,5,10,2,28430_7_1_1,1,3. Educación Media,50-64,3500000.0,4166666.66666667,0,15.068273526459642
28430,7,1,2025,15,6,2,59,2,1,1, ,1,0,0,1,25,5,1965,1,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,3,3,3,4,8,4,0,1, , ,10,0,0,1,10,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,2401,14, , , , , , , ,7, , ,3, , , , , , , , , ,4,1,5,5,25,25,25,1,1,2,9,606, , , ,13, ,4000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4166666,66666667",3,0,5,10,5,10,2,28430_7_1_2,1,4. Superior / Universitaria,50-64,4000000.0,4166666.66666667,0,15.201804919084164
28430,7,1,2025,15,6,3,27,3,1,1, ,0,2,1,6,25,7,1997,5,6,2,1, , , ,1, , , , , , , , , , , , , , , , ,3,5,8,8,8,8,8,0,0,1, , ,1,0,0,5,1,0,0,1,1,2,1,2, ,12,2,4,3000000,5, ,3000000,6, , , , ,6, , , , ,6, , ,6, ,3, , ,1,2,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,2404,1,19, ,2, , , , ,1,3,1,3, , , , , , , , , ,2,5,3,5,40,40,40,1,1,2,9,606, ,8888,606,16, ,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4166666,66666667",3,0,5,10,5,10,2,28430_7_1_3,1,4. Superior / Universitaria,25-49,3000000.0,4166666.66666667,0,14.914122846632385
28430,9,1,2025,15,6,1,42,1,1,1, ,0,0,0,6,4,5,1982,3,1, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,8,5,5,5,5,5,5,5,1, , ,12,0,0,10,12,0,0,6, ,6, , , ,88,88,4,1200000,5, ,1200000,6, , , , ,6, , , , ,1, ,800000,6, ,4, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,306, ,19, ,14, , , , ,7, , ,3, , , , , , , , , ,6,10,9,8,35,35,35,1,1,3,12,306,8888, , ,6, ,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"933333,333333333",3,0,2,3,2,4,1,28430_9_1_1,1,2. Educación Básica,25-49,1200000.0,933333.333333333,0,13.997832114758229
28430,9,1,2025,15,6,2,18,3,1,1, ,0,0,1,1,21,12,2006,5,6,1,1, , , ,1, , , , , , , , , , , , , , , , ,9,5,2,8,8,8,8,5,0,1, , ,0,2,0,1,0,2,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,800000,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,903, ,19, ,1, , , , ,7, , ,1,1, , ,6,5, , , , ,4,1,9,5,39,39,39,1,1,3,12,306, , , ,12, ,800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"933333,333333333",3,0,2,3,2,4,1,28430_9_1_2,1,3. Educación Media,15-24,800000.0,933333.333333333,0,13.592367006650065
